ts,value,residual,z
2013-11-29 22:40:00+01:00,1323.35986328125,464.4037899404361,4.555047545381072
2013-11-29 22:50:00+01:00,1238.0504150390625,434.3253263412703,4.252514124822661
2013-11-29 23:50:00+01:00,1181.897705078125,487.70918204455995,4.789456459502307
2013-11-30 22:20:00+01:00,1273.015869140625,492.99251264740496,4.842596942358085
2013-11-30 23:10:00+01:00,1304.55029296875,517.5725568388855,5.089826486586924
2013-11-30 23:20:00+01:00,1289.4273681640625,410.7255272372072,4.015144023656937
2013-11-30 23:30:00+01:00,1221.87353515625,520.239782718382,5.116653819906848
2013-11-30 23:40:00+01:00,1637.005859375,689.5230325366051,6.819328573951509
2013-11-30 23:50:00+01:00,1226.2708740234375,575.7273507623406,5.6747555894158435
2013-12-01 00:10:00+01:00,1276.6966552734375,421.03331689928984,4.1188212229455665
2013-12-01 00:30:00+01:00,1162.5010986328125,665.8280005360473,6.581000606908387
2013-12-01 00:40:00+01:00,1171.90478515625,522.5816525861966,5.140208676665963
2013-12-01 00:50:00+01:00,992.2800903320312,490.2588631962682,4.81510151140519
2013-12-01 01:00:00+01:00,1218.3448486328125,510.00150191966145,5.013675750549597
2013-12-01 01:20:00+01:00,864.1380004882812,439.72412793001604,4.306816031107686
2013-12-01 01:30:00+01:00,798.09716796875,415.1694550529379,4.059841675130231
2013-12-01 01:40:00+01:00,784.5130615234375,412.40631359503493,4.032049609422151
2013-12-01 01:50:00+01:00,775.0101318359375,419.3690974580958,4.102082269559722
2013-12-01 08:30:00+01:00,270.3135986328125,-405.8829728320797,-4.198419211331101
2013-12-06 20:50:00+01:00,1730.139404296875,921.1894220310719,9.149461727565173
2013-12-07 00:00:00+01:00,986.3681640625,417.3913283706644,4.082189589698511
2013-12-07 23:10:00+01:00,1158.1051025390625,444.1817613482218,4.351651535459799
2013-12-08 00:00:00+01:00,1045.09765625,502.46666009110186,4.937889250875327
2013-12-15 00:20:00+01:00,996.8912353515625,440.0480202526651,4.3100737856781794
2013-12-15 01:00:00+01:00,905.1605224609375,409.8763223527395,4.0066026013995835
